id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
119129,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 060924 ""Fighting in Colombia kills 3 soldiers, 2 rebels",,,,An army spokesman (Col. Adelmo Fajard),3,Florida municipality,Valle del Cauca  department,Florida municipality,3.333333,-76.166667,POINT (-76.166667 3.333333),134128,Colombia,100,COL,Americas,1,1,2006-09-24,2006-09-24,3,2,0,0,5,5,5
119130,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 060924 ""Fighting in Colombia kills 3 soldiers, 2 rebels",,,,The military (Col. Carlos Mauricio Bustamante),3,Tame municipality,Arauca department,Tame municipality,6.39833,-71.78389,POINT (-71.783890 6.398330),138457,Colombia,100,COL,Americas,1,1,2006-09-24,2006-09-24,4,0,0,0,4,4,4
115909,2006,0,2006,2006,3,446,Government of Colombia - Civilians,913,Government of Colombia - Civilians,17,100.0,Government of Colombia,1,,Civilians,-1,"EFE News service 060925 ""Drunk soldier kills 4 in pool hall",,,,The army,1,Canalete town,Córdoba department,Canalete municipality,8.78558,-76.240649,POINT (-76.240649 8.785580),142048,Colombia,100,COL,Americas,1,1,2006-09-25,2006-09-25,0,0,3,1,4,4,4
119131,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 060926 ""Colombian army troops kill rebel planting landmines",,,,Officials,1,El Roblal village,Antioquia department,Briceño municipality,7.140525,-75.587038,POINT (-75.587038 7.140525),139889,Colombia,100,COL,Americas,1,1,2006-09-26,2006-09-26,0,1,0,0,1,1,1
119133,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 060926 ""Two Colombian soldiers killed by rebel landmine",,,,The army,4,Cauca department,Cauca department,,2.5,-76.833333,POINT (-76.833333 2.500000),133407,Colombia,100,COL,Americas,1,1,2006-09-26,2006-09-26,2,0,0,0,2,2,2
119134,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061029 ""Blast kills soldier, taxi driver in central Colombia""  & EFE News Service 061029 ""Car-bomb attack kills 2 in Colombia",,,,Local radio,1,Villavicencio town,Meta department,Villavicencio municipality,4.142002,-73.626645,POINT (-73.626645 4.142002),135573,Colombia,100,COL,Americas,1,1,2006-10-29,2006-10-29,1,0,1,0,2,2,2
116184,2006,1,2006,2006,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE News Service 061109 ""4 Guerrillas, soldier die in fighting in Colombia",,,,The army,1,La Playa town,Norte de Santander department,La Playa municipality,8.216389,-73.241389,POINT (-73.241389 8.216389),141334,Colombia,100,COL,Americas,1,1,2006-10-31,2006-10-31,0,1,0,0,1,1,1
119132,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061031 ""Four guerillas killed, 17 captured in Colombia",,,,The army,1,Ituango town,Antioquia department,Ituango municipality,7.171172,-75.764041,POINT (-75.764041 7.171172),139889,Colombia,100,COL,Americas,1,1,2006-10-31,2006-10-31,0,1,0,0,1,1,1
119135,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061031 ""Four guerillas killed, 17 captured in Colombia",,,,The army,1,Barranco Minas town,Guainía department,Barranco Minas municipality,3.484167,-69.810833,POINT (-69.810833 3.484167),134141,Colombia,100,COL,Americas,1,1,2006-10-31,2006-10-31,0,2,0,0,2,2,2
119136,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061101 ""Seven cocaine labs destroyed in Colombia",,,,The army,6,Colombia,,,4.0,-72.0,POINT (-72.000000 4.000000),135577,Colombia,100,COL,Americas,1,1,2006-10-31,2006-10-31,0,1,0,0,1,1,1
119986,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061031 ""Four guerillas killed, 17 captured in Colombia",,,,The army,1,Vista Hermosa town,Meta department,Vista Hermosa municipality,3.124283,-73.751561,POINT (-73.751561 3.124283),134133,Colombia,100,COL,Americas,1,1,2006-10-31,2006-10-31,0,1,0,0,1,1,1
119137,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Xinhua News Agency 061101 ""Colombian Rebels Kill At Least 15 Police In Attack"" & Agency France Press 061101 ""15 Colombian police, civilians killed in FARC attack"" & Agence France Presse 051102 ""29 dead in leftist rebel attack in Colombia: police"" & ""FARC rebel attack left 30 dead in Colombia",,,,Authorities,1,Tierradentro village,Córdoba department,Montelíbano municipality,7.823574,-75.883991,POINT (-75.883991 7.823574),140609,Colombia,100,COL,Americas,1,1,2006-11-01,2006-11-01,17,11,2,0,30,30,30
119075,2006,0,2006,2006,1,289,Colombia: Government,15558,Government of Colombia - EPL - Megateo,17,100.0,Government of Colombia,7074,,EPL - Megateo,-1,"EFE News Service 06108  ""Army kills Colombian rebel suspected of abducting lawmaker's son",,,,ANE News Swrvice,1,La Playa town,Norte de Santander department,La Playa municipality,8.216389,-73.241389,POINT (-73.241389 8.216389),141334,Colombia,100,COL,Americas,1,1,2006-11-09,2006-11-09,1,4,0,0,5,5,5
116185,2006,1,2006,2006,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE News Service 061111 ""Four Colombian rebels killed in combat with army",,,,The army,2,El Libano village,Valle del Cauca  department,Tuluá municipality,4.035833,-76.208333,POINT (-76.208333 4.035833),135568,Colombia,100,COL,Americas,1,1,2006-11-11,2006-11-11,0,3,0,0,3,3,3
120016,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061111 ""Four Colombian rebels killed in combat with army",,,,The army,1,Cunday town,Tolima  department,Cunday municipality,4.060035,-74.692117,POINT (-74.692117 4.060035),135571,Colombia,100,COL,Americas,1,1,2006-11-11,2006-11-11,0,1,0,0,1,1,1
119138,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061120 ""Suspected rebels bomb Cali police post"" & EFE News Service 061122 ""Rebels blamed for string of bombings in Cali",,,,Authorities,1,Cali town,Valle del Cauca  department,Cali municipality,3.437222,-76.5225,POINT (-76.522500 3.437222),134127,Colombia,100,COL,Americas,1,1,2006-11-19,2006-11-19,2,0,0,0,2,2,2
116188,2006,0,2006,2006,3,446,Government of Colombia - Civilians,913,Government of Colombia - Civilians,17,100.0,Government of Colombia,1,,Civilians,-1,"EFE News service 061120 ""Three civilians killed by army gunfire in Colombia",,,,Military authoritiets,1,La Línea town,Huila department,Paicol municipality,2.365,-75.753611,POINT (-75.753611 2.365000),132689,Colombia,100,COL,Americas,1,1,2006-11-20,2006-11-20,0,0,3,0,3,3,3
120017,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061121 ""Heavy combat with Colombia rebels kills 14",,,,The army,4,Caquetá department,Caquetá department,,0.75,-74.0,POINT (-74.000000 0.750000),130533,Colombia,100,COL,Americas,1,1,2006-11-20,2006-11-20,3,11,0,0,14,14,14
120045,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061123 ""Army kills 4 FARC guerrillas, captures 5",,,,The military,4,Putumayo department,Putumayo department,,0.5,-76.0,POINT (-76.000000 0.500000),130529,Colombia,100,COL,Americas,1,1,2006-11-23,2006-11-23,0,4,0,0,4,4,4
120070,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061201 ""Colombian rebels kill 17 soldiers in ambush",,,,Army spokesman,3,Ábrego municipality,Norte de Santander department,Ábrego municipality,8.0,-73.2,POINT (-73.200000 8.000000),141334,Colombia,100,COL,Americas,1,1,2006-11-30,2006-11-30,17,0,0,0,17,17,17
120064,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061203 ""Colombian troops kill rebel commander and 2 fighters",,,,The army,1,El Tambo town,Cauca department,El Tambo municipality,2.451994,-76.810288,POINT (-76.810288 2.451994),132687,Colombia,100,COL,Americas,1,1,2006-12-03,2006-12-03,0,3,0,0,3,3,3
120065,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061215 ""Colombian troops kill four rebels",,,,The military,1,Las Azules town,Antioquia department,Santa Fé de Antioquia municipality,6.558611,-75.958056,POINT (-75.958056 6.558611),139169,Colombia,100,COL,Americas,1,1,2006-12-15,2006-12-15,0,4,0,0,4,4,4
119139,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061223 ""Colombian guerrilla leader killed in combat",,,,The military,2,Ibagué town,Tolima  department,Ibagué municipality,4.438889,-75.232222,POINT (-75.232222 4.438889),135570,Colombia,100,COL,Americas,1,1,2006-12-23,2006-12-23,0,1,0,0,1,1,1
119140,2006,1,2006,2006,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE News Service 061224 ""Colombian rebels kill 14 troops in ambush "" & EFE News Service 061224 ""At least 15 Colombian troops die in fighting with guerrillas"" & EFE News Service 061226 ""Colombian rebels say they killed 17 soldiers",,,,The military,4,Meta department,Meta department,,3.5,-73.0,POINT (-73.000000 3.500000),134855,Colombia,100,COL,Americas,1,1,2006-12-23,2006-12-23,15,0,0,0,15,15,17
118945,2007,0,2007,2007,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,"Rebels kill 5 in attacks in rural Colombia, 2 January 2007 Associated Press Newswires",,,,acting Mayor Fernando Rodriguez,2,Yarumal town,Antioquia department,Yarumal municipality,6.963208,-75.417376,POINT (-75.417376 6.963208),139170,Colombia,100,COL,Americas,1,1,2007-01-01,2007-01-01,0,0,4,0,4,4,4
119141,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Four Colombian rebels killed in combat, 11 January 2007, EFE News Service",,,,The army,3,Tame municipality,Arauca department,Tame municipality,6.39833,-71.78389,POINT (-71.783890 6.398330),138457,Colombia,100,COL,Americas,1,1,2007-01-11,2007-01-11,0,2,0,0,2,2,1
119142,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Four Colombian rebels killed in combat, 11 January 2007, EFE News Service",,,,A military spokesman said.,1,Aguazul town,Casanare department,Aguazul municipality,5.172819,-72.547058,POINT (-72.547058 5.172819),137015,Colombia,100,COL,Americas,1,1,2007-01-11,2007-01-11,0,1,0,0,1,1,1
142760,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Four Colombian rebels killed in combat, 11 January 2007, EFE News Service",,,,The army,3,Fortul municipality,Arauca department,Fortul municipality,6.746111,-71.856667,POINT (-71.856667 6.746111),139177,Colombia,100,COL,Americas,1,1,2007-01-11,2007-01-11,0,1,0,0,1,1,2
119143,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Land mine kills 6 soldiers in eastern Colombia,13 January 2007, Associated Press Newswires",,,,The army,5,Venezuelan border region,,,6.666667,-71.0,POINT (-71.000000 6.666667),139179,Colombia,100,COL,Americas,1,1,2007-01-13,2007-01-13,0,0,0,0,0,0,6
115518,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"At least 5 Colombian police officers die in rebel ambush, 14 January 2007, EFE News Service",,,,Police,2,Puerto Asís town,Putumayo department,Puerto Asís municipality,0.513278,-76.500748,POINT (-76.500748 0.513278),130527,Colombia,100,COL,Americas,1,1,2007-01-14,2007-01-14,5,0,0,0,5,5,5
119144,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Rebel bomb attack kills 4, wounds 10 in Colombian port city,21 January 2007, EFE News Servicee; Death toll rises to 6 in rebel bombing in Colombia, 21 January 2007, EFE News Service",,,,Officials,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2007-01-20,2007-01-20,2,0,4,0,6,6,6
119145,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Rebels kill cop in Colombia, 8 February 2007, EFE News Service",,,,OfficialsAuthorities,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2007-02-08,2007-02-08,1,0,0,0,1,1,1
118947,2007,0,2007,2007,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,"Grenade attack wounds 6 civilians, 1 marine in Colombia, 11 February 2007, EFE News Service",,,,Colombian navy,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2007-02-11,2007-02-11,0,0,0,0,0,0,1
115871,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian army kills 1 FARC guerrilla, seizes arms cache, 12 February 2007, EFE News Service",,,,a military spokesman,1,San Pablo town,Bolívar department,San Pablo municipality,7.477544,-73.922554,POINT (-73.922554 7.477544),139893,Colombia,100,COL,Americas,1,1,2007-02-12,2007-02-12,0,1,0,0,1,1,1
115884,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Three soldiers found dead in southern Colombia, 13 February 2007, EFE News Service",,,,the army,2,Tuluá town,Valle del Cauca  department,Tuluá municipality,4.084656,-76.19536,POINT (-76.195360 4.084656),135568,Colombia,100,COL,Americas,1,1,2007-02-13,2007-02-13,3,0,0,0,3,3,3
118987,2007,0,2007,2007,3,446,Government of Colombia - Civilians,913,Government of Colombia - Civilians,17,100.0,Government of Colombia,1,,Civilians,-1,"Colombians cops kill 2 to thwart attack on drug-eradication team, 20 February 2007, EFE News Service",,,,authorities,3,Balboa municipality,Cauca department,Balboa municipality,2.1,-77.2,POINT (-77.200000 2.100000),132686,Colombia,100,COL,Americas,1,1,2007-02-20,2007-02-20,0,0,2,0,2,2,2
119146,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Five Colombian troops killed in rebel mine blast, 22 February 2007, Reuters News",,,,the army,1,Buga town,Valle del Cauca  department,Buga municipality,3.900889,-76.297829,POINT (-76.297829 3.900889),134848,Colombia,100,COL,Americas,1,1,2007-02-22,2007-02-22,5,0,0,0,5,5,5
119147,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"5 Dead in clash between Colombian army, rebels, 1 March 2007, EFE News Service",,,,the military,1,Junín village,Tolima  department,Venadillo municipality,4.783333,-75.016667,POINT (-75.016667 4.783333),136290,Colombia,100,COL,Americas,1,1,2007-03-01,2007-03-01,3,1,1,0,5,5,5
119148,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"UPDATE 1-Colombia bomb blast kills five in southern city, By Patrick Markey, 3 March 2007, , Reuters News",,,,authorities,1,Neiva town,Huila department,Neiva municipality,2.927299,-75.281885,POINT (-75.281885 2.927299),133410,Colombia,100,COL,Americas,1,1,2007-03-03,2007-03-03,4,0,1,0,5,5,5
119150,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Heavy combat kills 18 in rural Colombia, 4 March 2007, Reuters News",,,,a top military official,1,Puerto Yuca town (Puerto Rico),Meta department,Puerto Yuca municipality (Puerto Rico),2.938333,-73.208333,POINT (-73.208333 2.938333),133414,Colombia,100,COL,Americas,1,1,2007-03-04,2007-03-04,7,11,0,0,18,18,18
119151,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Bomb kills 5 in Colombia's Pacific port of Buenaventura, 16 March 2007, Associated Press Newswires; Colombia blames leftist rebels for deadly bombing, 16 March 2007, EFE News Service",,,,Police,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2007-03-16,2007-03-16,3,0,2,0,5,5,5
119152,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"4 FARC rebels killed in fighting with Colombian army, 27 March 2007, EFE News Service",,,,ANE army news agency,2,Pradera town,Valle del Cauca  department,Pradera municipality,3.421111,-76.244722,POINT (-76.244722 3.421111),134128,Colombia,100,COL,Americas,1,1,2007-03-27,2007-03-27,0,4,0,0,4,4,4
119153,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian army says 10 rebels killed in combat, 28 March 2007, Reuters News",,,,the army,4,Meta department,Meta department,,3.5,-73.0,POINT (-73.000000 3.500000),134855,Colombia,100,COL,Americas,1,1,2007-03-28,2007-03-28,0,10,0,0,10,10,10
119149,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Rebel ambush kills 2 police, wounds 3 others in Colombia, 3 April 2007, EFE News Service",,,,A police spokesman,2,Silvia town,Cauca department,Silvia municipality,2.615573,-76.382606,POINT (-76.382606 2.615573),133408,Colombia,100,COL,Americas,1,1,2007-04-03,2007-04-03,2,0,0,0,2,2,2
119155,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian army reports death of rebel behind '02 attack on Uribe, 5 April 2007, EFE News Service",,,,The Colombian army,4,La Guajira department,La Guajira department,,11.5,-72.5,POINT (-72.500000 11.500000),146376,Colombia,100,COL,Americas,1,1,2007-04-05,2007-04-05,0,1,0,0,1,1,1
119045,2007,0,2007,2007,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"10 Presumed rebels and paramilitaries die in Colombia fighting, 7 April 2007, EFE News Service",,,,The Army News Agency (ANE),6,Colombia,,,4.0,-72.0,POINT (-72.000000 4.000000),135577,Colombia,100,COL,Americas,1,1,2007-04-07,2007-04-07,0,1,0,0,1,1,1
119156,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"10 Presumed rebels and paramilitaries die in Colombia fighting, 7 April 2007, EFE News Service",,,,The Army News Agency (ANE),1,Hato Corozal town,Casanare department,Hato Corozal municipality,6.156757,-71.763716,POINT (-71.763716 6.156757),138457,Colombia,100,COL,Americas,1,1,2007-04-07,2007-04-07,0,4,0,0,4,4,4
142759,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"10 Presumed rebels and paramilitaries die in Colombia fighting, 7 April 2007, EFE News Service",,,,The Army News Agency (ANE),1,Tumaco town,Nariño department,Tumaco municipality,1.798611,-78.815556,POINT (-78.815556 1.798611),131963,Colombia,100,COL,Americas,1,1,2007-04-07,2007-04-07,0,4,0,0,4,4,4
119159,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian rebel bomb wrecks cop station, kills one , By Hugh Bronstein, 9 April 2007, Reuters News",,,,Authorities,1,Cali town,Valle del Cauca  department,Cali municipality,3.437222,-76.5225,POINT (-76.522500 3.437222),134127,Colombia,100,COL,Americas,1,1,2007-04-09,2007-04-09,0,0,1,0,1,1,1
119157,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"2 Colombian soldiers killed by rebel landmines, 10 April 2007, EFE News Service",,,,Military officials,4,Valle del Cauca  department,Valle del Cauca  department,,3.75,-76.5,POINT (-76.500000 3.750000),134848,Colombia,100,COL,Americas,1,1,2007-04-10,2007-04-10,2,0,0,0,2,2,2
119158,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian rebels kill 2 officers, 5 civilians in attack on patrol, 15 April 2007, EFE News Service",,,,police spokesman,4,Putumayo department,Putumayo department,,0.5,-76.0,POINT (-76.000000 0.500000),130529,Colombia,100,COL,Americas,1,1,2007-04-15,2007-04-15,2,0,0,0,2,2,2
115885,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Army kills 2 rebels in Colombia, 18 April 2007, EFE News Service",,,,the army's ANE news service,4,Arauca department,Arauca department,,6.666667,-71.0,POINT (-71.000000 6.666667),139179,Colombia,100,COL,Americas,1,1,2007-04-18,2007-04-18,2,0,0,0,2,2,2
115919,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian security forces kill 3 suspects in Cali police bombing, 19 April 2007, EFE News Service",,,,officials,1,Cali town,Valle del Cauca  department,Cali municipality,3.437222,-76.5225,POINT (-76.522500 3.437222),134127,Colombia,100,COL,Americas,1,1,2007-04-19,2007-04-19,0,3,0,0,3,3,3
119160,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Helicopter crash kills 7 Colombian military, causes unknown, 2 May 2007, Associated Press Newswires; Colombia chopper crash leaves 7 dead, 2 May 2007, EFE News Service; Rebels suspected of downing chopper killed in Colombia, 7 May 2007, EFE News Service",,,,authorities,1,San Vicente del Caguán town,Caquetá department,San Vicente del Caguán municipality,2.121722,-74.766141,POINT (-74.766141 2.121722),132691,Colombia,100,COL,Americas,1,1,2007-05-02,2007-05-02,7,0,0,0,7,7,7
119161,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Rebels suspected of downing chopper killed in Colombia, 7 May 2007, EFE News Service",,,,military spokesmen,2,Samaná town,Caldas department,Samaná municipality,5.412581,-74.992189,POINT (-74.992189 5.412581),137011,Colombia,100,COL,Americas,1,1,2007-05-07,2007-05-07,0,2,0,0,2,2,2
119162,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Nine Colombian police killed by rebel landmines, 9 May 2007, EFE News Service; UPDATE 1-Nine Colombian police killed in rebel bomb ambush, 9 May 2007,Reuters News",,,,authorities,2,Landázuri town,Santander department,Landázuri municipality,6.218262,-73.811208,POINT (-73.811208 6.218262),138453,Colombia,100,COL,Americas,1,1,2007-05-09,2007-05-09,9,0,0,0,9,9,9
119164,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Ten Colombian soldiers killed in rural bomb attack, 10 May 2007, Reuters News",,,,military officials,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2007-05-10,2007-05-10,10,0,0,0,10,10,10
119165,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Soldier, 2 civilians killed by bomb in Colombia, 14 May 2007, EFE News Service",,,,military spokesman,1,Palmira town,Valle del Cauca  department,Palmira municipality,3.539444,-76.303611,POINT (-76.303611 3.539444),134848,Colombia,100,COL,Americas,1,1,2007-05-14,2007-05-14,1,0,2,0,3,3,3
118927,2007,0,2007,2007,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Colombian peace activist slain, 15 May 200, EFE News Service",,,,the victim's colleagues,1,Apartadó town,Antioquia department,Apartadó municipality,7.882986,-76.62587,POINT (-76.625870 7.882986),140607,Colombia,100,COL,Americas,1,1,2007-05-15,2007-05-15,0,0,1,0,1,1,1
119166,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Rebel attack on Colombian village leaves 2 dead, 9 wounded, 15 May 2007, EFE News Service",,,,officials,2,Ibagué town,Tolima  department,Ibagué municipality,4.438889,-75.232222,POINT (-75.232222 4.438889),135570,Colombia,100,COL,Americas,1,1,2007-05-15,2007-05-15,1,0,1,0,2,2,2
116219,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian troops kill 5 FARC rebels, 21 May 2007, EFE News Service",,,,armed forces,4,Bolívar department,Bolívar department,,9.0,-74.333333,POINT (-74.333333 9.000000),142772,Colombia,100,COL,Americas,1,1,2007-05-21,2007-05-21,0,5,1,0,6,6,6
116220,2007,1,2007,2007,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Colombian troops kill 4 rebels in fighting, 24 May 2007, EFE News Service",,,,The Army News Agency (ANE),1,Valle del Guamuez town,Putumayo department,Valle del Guamuez municipality,0.4525,-76.919167,POINT (-76.919167 0.452500),129807,Colombia,100,COL,Americas,1,1,2007-05-24,2007-05-24,0,2,0,0,2,2,2
119046,2007,0,2007,2007,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"Colombian troops kill 4 rebels in fighting, 24 May 2007, EFE News Service",,,,The Army News Agency (ANE),1,Curumani town,Cesar department,Curumaní municipality,9.199918,-73.542738,POINT (-73.542738 9.199918),142773,Colombia,100,COL,Americas,1,1,2007-05-24,2007-05-24,0,2,0,0,2,2,2
